timestamp,symbol,side,amount,price,exchange
1749217253.0169525,BTC/USD,SELL,5,20085,FTX
1749217253.0169525,BTC/USD,BUY,1,20076,Binance
1749217253.0169525,BTC/USD,SELL,2,20076,Binance
1749217253.0169525,BTC/USD,SELL,0,20082,dYdX
1749217253.0169525,BTC/USD,BUY,3,20075,FTX
1749217253.0169525,BTC/USD,BUY,0,20083,Bybit
1749217253.0169525,BTC/USD,BUY,7,20092,Bybit
1749217253.0169525,BTC/USD,BUY,2,20097,FTX
1749217253.0169525,BTC/USD,BUY,7,20100,dYdX
1749217253.0169525,BTC/USD,BUY,2,20098,dYdX
1749217253.0169525,BTC/USD,BUY,7,20088,Binance
1749217253.0169525,BTC/USD,SELL,7,20096,Bybit
1749217253.0169525,BTC/USD,SELL,6,20106,Binance
1749217253.0169525,BTC/USD,BUY,9,20100,Binance
1749217253.0169525,BTC/USD,SELL,0,20101,Bybit
1749217253.0169525,BTC/USD,BUY,2,20104,Bybit
1749217253.0169525,BTC/USD,BUY,3,20110,Bybit
1749217253.0169525,BTC/USD,SELL,7,20108,FTX
1749217253.0169525,BTC/USD,BUY,8,20108,FTX
1749217253.0169525,BTC/USD,BUY,8,20109,Bybit
1749217253.0169525,BTC/USD,SELL,2,20107,Binance
1749217253.0169525,BTC/USD,BUY,5,20105,dYdX
1749217253.0169525,BTC/USD,SELL,7,20112,Bybit
1749217253.0169525,BTC/USD,BUY,7,20116,Bybit
1749217253.0169525,BTC/USD,SELL,9,20114,FTX
1749217253.0169525,BTC/USD,SELL,4,20108,Bybit
1749217253.0169525,BTC/USD,BUY,4,20108,FTX
1749217253.0169525,BTC/USD,BUY,6,20105,Bybit
1749217253.0169525,BTC/USD,BUY,0,20100,Binance
1749217253.0169525,BTC/USD,BUY,1,20098,dYdX
1749217253.0169525,BTC/USD,BUY,6,20108,Bybit
1749217253.0169525,BTC/USD,BUY,2,20108,FTX
1749217253.0169525,BTC/USD,BUY,8,20100,dYdX
1749217253.0169525,BTC/USD,BUY,0,20105,Bybit
1749217253.0169525,BTC/USD,BUY,9,20107,Binance
1749217253.0169525,BTC/USD,BUY,1,20114,dYdX
1749217253.0169525,BTC/USD,SELL,7,20122,Bybit
1749217253.0169525,BTC/USD,BUY,5,20118,Bybit
1749217253.0169525,BTC/USD,SELL,7,20118,Bybit
1749217253.0169525,BTC/USD,BUY,3,20117,Binance
1749217253.0169525,BTC/USD,SELL,9,20108,Bybit
1749217253.0169525,BTC/USD,BUY,4,20115,dYdX
1749217253.0169525,BTC/USD,SELL,2,20109,Bybit
1749217253.0169525,BTC/USD,SELL,5,20118,FTX
1749217253.0169525,BTC/USD,SELL,7,20115,Binance
1749217253.0169525,BTC/USD,BUY,9,20108,Binance
1749217253.0169525,BTC/USD,BUY,5,20099,Bybit
1749217253.0169525,BTC/USD,BUY,2,20109,FTX
1749217253.0169525,BTC/USD,BUY,2,20118,dYdX
1749217253.0169525,BTC/USD,SELL,7,20116,Binance
1749217253.0169525,BTC/USD,SELL,7,20125,Binance
1749217253.0169525,BTC/USD,BUY,3,20117,dYdX
1749217253.0169525,BTC/USD,SELL,2,20107,Bybit
1749217253.0169525,BTC/USD,BUY,5,20106,dYdX
1749217253.0169525,BTC/USD,SELL,1,20097,dYdX
1749217253.0169525,BTC/USD,SELL,6,20091,FTX
1749217253.0169525,BTC/USD,SELL,3,20092,Bybit
1749217253.0169525,BTC/USD,SELL,6,20096,FTX
1749217253.0169525,BTC/USD,SELL,0,20095,dYdX
1749217253.0169525,BTC/USD,BUY,5,20094,Bybit
1749217253.0169525,BTC/USD,BUY,3,20100,Bybit
1749217253.0169525,BTC/USD,SELL,9,20106,dYdX
1749217253.0169525,BTC/USD,BUY,5,20099,dYdX
1749217253.0169525,BTC/USD,BUY,1,20106,Binance
1749217253.0169525,BTC/USD,SELL,1,20104,Binance
1749217253.0169525,BTC/USD,BUY,9,20107,Bybit
1749217253.0169525,BTC/USD,BUY,3,20110,Binance
1749217253.0169525,BTC/USD,SELL,6,20102,Bybit
1749217253.0169525,BTC/USD,SELL,1,20111,Binance
1749217253.0169525,BTC/USD,BUY,3,20102,FTX
1749217253.0169525,BTC/USD,SELL,0,20103,Binance
1749217253.0169525,BTC/USD,BUY,9,20109,Binance
1749217253.0169525,BTC/USD,BUY,0,20106,Bybit
1749217253.0169525,BTC/USD,SELL,4,20102,FTX
1749217253.0169525,BTC/USD,SELL,3,20104,dYdX
1749217253.0169525,BTC/USD,BUY,0,20098,FTX
1749217253.0169525,BTC/USD,SELL,0,20104,FTX
1749217253.0169525,BTC/USD,SELL,7,20113,FTX
1749217253.0169525,BTC/USD,BUY,7,20115,dYdX
1749217253.0169525,BTC/USD,SELL,8,20113,Bybit
1749217253.0169525,BTC/USD,SELL,5,20108,dYdX
1749217253.0169525,BTC/USD,BUY,7,20109,FTX
1749217253.0169525,BTC/USD,BUY,9,20107,dYdX
1749217253.0169525,BTC/USD,SELL,6,20115,FTX
1749217253.0169525,BTC/USD,SELL,8,20116,Binance
1749217253.0169525,BTC/USD,BUY,8,20112,Bybit
1749217253.0169525,BTC/USD,BUY,6,20116,dYdX
1749217253.0169525,BTC/USD,BUY,6,20107,FTX
1749217253.0169525,BTC/USD,SELL,1,20112,Binance
1749217253.0169525,BTC/USD,BUY,1,20102,dYdX
1749217253.0169525,BTC/USD,SELL,6,20107,Binance
1749217253.0169525,BTC/USD,BUY,8,20101,FTX
1749217253.0169525,BTC/USD,SELL,8,20108,FTX
1749217253.0169525,BTC/USD,BUY,8,20099,dYdX
1749217253.0169525,BTC/USD,SELL,1,20097,FTX
1749217253.0169525,BTC/USD,SELL,1,20091,Bybit
1749217253.0169525,BTC/USD,SELL,0,20092,FTX
1749217253.0169525,BTC/USD,BUY,5,20085,Binance
1749217253.0169525,BTC/USD,BUY,3,20090,Binance
1749217253.0169525,BTC/USD,SELL,5,20085,FTX
1749217253.0169525,BTC/USD,BUY,8,20092,Bybit
1749217253.0169525,BTC/USD,SELL,6,20096,dYdX
1749217253.0169525,BTC/USD,SELL,6,20087,Binance
1749217253.0169525,BTC/USD,SELL,4,20091,Binance
1749217253.0169525,BTC/USD,BUY,7,20084,dYdX
1749217253.0169525,BTC/USD,SELL,2,20074,FTX
1749217253.0169525,BTC/USD,BUY,8,20071,dYdX
1749217253.0169525,BTC/USD,SELL,8,20068,dYdX
1749217253.0169525,BTC/USD,BUY,2,20063,Bybit
1749217253.0169525,BTC/USD,SELL,3,20065,Bybit
1749217253.0169525,BTC/USD,BUY,1,20063,Bybit
1749217253.0169525,BTC/USD,SELL,2,20072,Bybit
1749217253.0169525,BTC/USD,BUY,4,20063,FTX
1749217253.0169525,BTC/USD,BUY,3,20060,dYdX
1749217253.0169525,BTC/USD,BUY,7,20067,Binance
1749217253.0169525,BTC/USD,SELL,1,20058,dYdX
1749217253.0169525,BTC/USD,BUY,0,20050,Bybit
1749217253.0169525,BTC/USD,SELL,8,20056,Bybit
1749217253.0169525,BTC/USD,SELL,7,20056,FTX
1749217253.0169525,BTC/USD,BUY,2,20061,Bybit
1749217253.0169525,BTC/USD,SELL,3,20058,Binance
1749217253.0169525,BTC/USD,SELL,8,20054,Bybit
1749217253.0169525,BTC/USD,SELL,3,20060,Binance
1749217253.0169525,BTC/USD,BUY,9,20055,Bybit
1749217253.0169525,BTC/USD,BUY,6,20064,dYdX
1749217253.0169525,BTC/USD,BUY,1,20074,Bybit
1749217253.0169525,BTC/USD,BUY,0,20066,FTX
1749217253.0169525,BTC/USD,BUY,0,20074,Binance
1749217253.0169525,BTC/USD,SELL,9,20074,Bybit
1749217253.0169525,BTC/USD,BUY,0,20068,FTX
1749217253.0169525,BTC/USD,BUY,4,20075,dYdX
1749217253.0169525,BTC/USD,SELL,2,20068,Bybit
1749217253.0169525,BTC/USD,BUY,4,20059,Binance
1749217253.0169525,BTC/USD,SELL,7,20060,FTX
1749217253.0169525,BTC/USD,BUY,1,20050,dYdX
1749217253.0169525,BTC/USD,BUY,2,20056,Bybit
1749217253.0169525,BTC/USD,SELL,8,20046,dYdX
1749217253.0169525,BTC/USD,BUY,2,20041,Bybit
1749217253.0169525,BTC/USD,BUY,6,20040,Binance
1749217253.0169525,BTC/USD,SELL,1,20034,Bybit
1749217253.0169525,BTC/USD,SELL,5,20030,dYdX
1749217253.0169525,BTC/USD,BUY,8,20030,FTX
1749217253.0169525,BTC/USD,SELL,0,20027,Binance
1749217253.0169525,BTC/USD,BUY,8,20031,FTX
1749217253.0169525,BTC/USD,SELL,8,20030,dYdX
1749217253.0169525,BTC/USD,SELL,1,20025,dYdX
1749217253.0169525,BTC/USD,BUY,3,20027,dYdX
1749217253.0169525,BTC/USD,SELL,7,20028,FTX
1749217253.0169525,BTC/USD,BUY,6,20033,FTX
1749217253.0169525,BTC/USD,BUY,0,20030,dYdX
1749217253.0169525,BTC/USD,SELL,8,20021,Bybit
1749217253.0169525,BTC/USD,SELL,2,20019,FTX
1749217253.0169525,BTC/USD,SELL,1,20028,FTX
1749217253.0169525,BTC/USD,BUY,8,20029,Bybit
1749217253.0169525,BTC/USD,SELL,4,20033,FTX
1749217253.0169525,BTC/USD,BUY,3,20038,dYdX
1749217253.0169525,BTC/USD,BUY,5,20039,Bybit
1749217253.0169525,BTC/USD,BUY,1,20047,FTX
1749217253.0169525,BTC/USD,BUY,8,20047,Bybit
1749217253.0169525,BTC/USD,SELL,3,20043,Bybit
1749217253.0169525,BTC/USD,SELL,4,20033,Binance
1749217253.0169525,BTC/USD,BUY,3,20040,Binance
1749217253.0169525,BTC/USD,BUY,7,20040,dYdX
1749217253.0169525,BTC/USD,SELL,9,20030,dYdX
1749217253.0169525,BTC/USD,BUY,1,20038,Bybit
1749217253.0169525,BTC/USD,SELL,9,20039,dYdX
1749217253.0169525,BTC/USD,BUY,1,20039,Bybit
1749217253.0169525,BTC/USD,SELL,3,20049,Bybit
1749217253.0169525,BTC/USD,SELL,0,20051,Bybit
1749217253.0169525,BTC/USD,SELL,7,20041,Bybit
1749217253.0169525,BTC/USD,SELL,3,20049,Bybit
1749217253.0169525,BTC/USD,SELL,6,20039,FTX
1749217253.0169525,BTC/USD,BUY,0,20036,dYdX
1749217253.0169525,BTC/USD,BUY,7,20038,FTX
1749217253.0169525,BTC/USD,BUY,7,20039,dYdX
1749217253.0169525,BTC/USD,BUY,9,20034,FTX
1749217253.0169525,BTC/USD,BUY,3,20026,FTX
1749217253.0169525,BTC/USD,BUY,4,20036,FTX
1749217253.0169525,BTC/USD,SELL,0,20043,FTX
1749217253.0169525,BTC/USD,BUY,8,20037,Binance
1749217253.0169525,BTC/USD,BUY,6,20039,Bybit
1749217253.0169525,BTC/USD,SELL,2,20044,FTX
1749217253.0169525,BTC/USD,BUY,9,20046,dYdX
1749217253.0169525,BTC/USD,SELL,3,20045,Bybit
1749217253.0169525,BTC/USD,SELL,1,20044,dYdX
1749217253.0169525,BTC/USD,BUY,6,20052,Bybit
1749217253.0169525,BTC/USD,BUY,2,20058,FTX
1749217253.0169525,BTC/USD,SELL,5,20061,Binance
1749217253.0169525,BTC/USD,BUY,8,20059,FTX
1749217253.0169525,BTC/USD,BUY,3,20063,Bybit
1749217253.0169525,BTC/USD,BUY,9,20060,FTX
1749217253.0169525,BTC/USD,BUY,3,20052,dYdX
1749217253.0169525,BTC/USD,BUY,5,20062,Binance
1749217253.0169525,BTC/USD,BUY,5,20053,FTX
1749217253.0169525,BTC/USD,BUY,8,20062,FTX
1749217253.0169525,BTC/USD,BUY,7,20068,FTX
1749217253.0169525,BTC/USD,SELL,8,20061,Bybit
1749217253.0169525,BTC/USD,SELL,7,20060,Binance
1749217253.0169525,BTC/USD,SELL,5,20069,dYdX
1749217253.0169525,BTC/USD,SELL,5,20067,FTX
1749217253.0169525,BTC/USD,BUY,5,20060,dYdX
1749217253.0169525,BTC/USD,BUY,2,20058,Binance
1749217253.0169525,BTC/USD,BUY,4,20051,FTX
1749217253.0169525,BTC/USD,BUY,2,20059,dYdX
1749217253.0169525,BTC/USD,SELL,9,20062,Bybit
1749217253.0169525,BTC/USD,BUY,4,20057,Binance
1749217253.0169525,BTC/USD,SELL,1,20055,dYdX
1749217253.0169525,BTC/USD,SELL,9,20057,Binance
1749217253.0169525,BTC/USD,SELL,5,20058,FTX
1749217253.0169525,BTC/USD,BUY,7,20059,Bybit
1749217253.0169525,BTC/USD,BUY,4,20052,FTX
1749217253.0169525,BTC/USD,SELL,8,20060,FTX
1749217253.0169525,BTC/USD,SELL,6,20064,Bybit
1749217253.0169525,BTC/USD,BUY,7,20063,dYdX
1749217253.0169525,BTC/USD,SELL,6,20073,Binance
1749217253.0169525,BTC/USD,SELL,9,20068,FTX
1749217253.0169525,BTC/USD,BUY,5,20065,dYdX
1749217253.0169525,BTC/USD,SELL,4,20074,Binance
1749217253.0169525,BTC/USD,BUY,5,20081,Binance
1749217253.0169525,BTC/USD,SELL,1,20086,Bybit
1749217253.0169525,BTC/USD,BUY,5,20087,FTX
1749217253.0169525,BTC/USD,SELL,2,20095,dYdX
1749217253.0169525,BTC/USD,SELL,1,20100,FTX
1749217253.0169525,BTC/USD,SELL,2,20107,dYdX
1749217253.0169525,BTC/USD,BUY,3,20104,Binance
1749217253.0169525,BTC/USD,SELL,8,20112,FTX
1749217253.0169525,BTC/USD,BUY,4,20109,Binance
1749217253.0169525,BTC/USD,BUY,9,20107,Binance
1749217253.0169525,BTC/USD,BUY,1,20116,FTX
1749217253.0169525,BTC/USD,SELL,6,20112,Bybit
1749217253.0169525,BTC/USD,SELL,5,20103,FTX
1749217253.0169525,BTC/USD,BUY,6,20113,dYdX
1749217253.0169525,BTC/USD,BUY,9,20110,dYdX
1749217253.0169525,BTC/USD,BUY,9,20119,dYdX
1749217253.0169525,BTC/USD,BUY,7,20123,Binance
1749217253.0169525,BTC/USD,SELL,5,20123,FTX
1749217253.0169525,BTC/USD,BUY,2,20115,dYdX
1749217253.0169525,BTC/USD,BUY,3,20110,FTX
1749217253.0169525,BTC/USD,BUY,0,20110,Bybit
1749217253.0169525,BTC/USD,SELL,6,20114,Binance
1749217253.0169525,BTC/USD,SELL,5,20115,dYdX
1749217253.0169525,BTC/USD,BUY,2,20122,FTX
1749217253.0169525,BTC/USD,SELL,6,20122,FTX
1749217253.0169525,BTC/USD,BUY,8,20121,dYdX
1749217253.0169525,BTC/USD,BUY,0,20129,Bybit
1749217253.0169525,BTC/USD,BUY,9,20136,dYdX
1749217253.0169525,BTC/USD,SELL,5,20135,Bybit
1749217253.0169525,BTC/USD,BUY,6,20142,dYdX
1749217253.0169525,BTC/USD,BUY,7,20151,dYdX
1749217253.0169525,BTC/USD,SELL,8,20156,Bybit
1749217253.0169525,BTC/USD,BUY,7,20158,Bybit
1749217253.0169525,BTC/USD,BUY,5,20158,FTX
1749217253.0169525,BTC/USD,SELL,5,20158,dYdX
1749217253.0169525,BTC/USD,BUY,3,20153,Bybit
1749217253.0169525,BTC/USD,BUY,5,20152,Bybit
1749217253.0169525,BTC/USD,BUY,3,20162,FTX
1749217253.0169525,BTC/USD,BUY,3,20156,Bybit
1749217253.0169525,BTC/USD,BUY,0,20157,Bybit
1749217253.0169525,BTC/USD,BUY,9,20160,Binance
1749217253.0169525,BTC/USD,SELL,5,20164,FTX
1749217253.0169525,BTC/USD,BUY,6,20161,Bybit
1749217253.0169525,BTC/USD,SELL,4,20153,Bybit
1749217253.0169525,BTC/USD,SELL,6,20154,Binance
1749217253.0169525,BTC/USD,SELL,7,20160,Bybit
1749217253.0169525,BTC/USD,SELL,3,20150,Binance
1749217253.0169525,BTC/USD,BUY,5,20154,Binance
1749217253.0169525,BTC/USD,BUY,3,20163,Bybit
1749217253.0169525,BTC/USD,BUY,4,20159,FTX
1749217253.0169525,BTC/USD,SELL,0,20166,Bybit
1749217253.0169525,BTC/USD,BUY,2,20164,FTX
1749217253.0169525,BTC/USD,BUY,4,20155,FTX
1749217253.0169525,BTC/USD,SELL,7,20162,FTX
1749217253.0169525,BTC/USD,BUY,9,20163,FTX
1749217253.0169525,BTC/USD,BUY,1,20167,Bybit
1749217253.0169525,BTC/USD,BUY,7,20161,FTX
1749217253.0169525,BTC/USD,BUY,4,20154,Binance
1749217253.0169525,BTC/USD,SELL,2,20157,Bybit
1749217253.0169525,BTC/USD,SELL,4,20152,Binance
1749217253.0169525,BTC/USD,SELL,5,20148,dYdX
1749217253.0169525,BTC/USD,BUY,8,20141,dYdX
1749217253.0169525,BTC/USD,BUY,1,20146,FTX
1749217253.0169525,BTC/USD,SELL,2,20154,dYdX
1749217253.0169525,BTC/USD,SELL,3,20161,Bybit
1749217253.0169525,BTC/USD,SELL,2,20165,FTX
1749217253.0169525,BTC/USD,SELL,1,20171,Bybit
1749217253.0169525,BTC/USD,SELL,7,20176,FTX
1749217253.0169525,BTC/USD,SELL,8,20170,Bybit
1749217253.0169525,BTC/USD,BUY,6,20175,FTX
1749217253.0169525,BTC/USD,SELL,7,20179,dYdX
1749217253.0169525,BTC/USD,BUY,9,20180,FTX
1749217253.0169525,BTC/USD,BUY,6,20184,FTX
1749217253.0169525,BTC/USD,BUY,3,20183,Binance
1749217253.0169525,BTC/USD,SELL,7,20175,Bybit
1749217253.0169525,BTC/USD,BUY,8,20176,FTX
1749217253.0169525,BTC/USD,SELL,6,20166,FTX
1749217253.0169525,BTC/USD,SELL,1,20174,dYdX
1749217253.0169525,BTC/USD,SELL,5,20168,dYdX
1749217253.0169525,BTC/USD,SELL,8,20173,dYdX
1749217253.0169525,BTC/USD,BUY,0,20165,dYdX
1749217253.0169525,BTC/USD,BUY,4,20157,FTX
1749217253.0169525,BTC/USD,SELL,8,20166,Bybit
1749217253.0169525,BTC/USD,BUY,8,20160,Binance
1749217253.0169525,BTC/USD,BUY,4,20170,dYdX
1749217253.0169525,BTC/USD,BUY,5,20168,Binance
1749217253.0169525,BTC/USD,SELL,2,20165,dYdX
1749217253.0169525,BTC/USD,SELL,9,20174,FTX
1749217253.0169525,BTC/USD,SELL,7,20178,Bybit
1749217253.0169525,BTC/USD,SELL,2,20183,Binance
1749217253.0169525,BTC/USD,BUY,5,20183,dYdX
1749217253.0169525,BTC/USD,SELL,6,20175,dYdX
1749217253.0169525,BTC/USD,BUY,8,20171,Bybit
1749217253.0169525,BTC/USD,BUY,0,20178,FTX
1749217253.0169525,BTC/USD,SELL,6,20168,Bybit
1749217253.0169525,BTC/USD,BUY,7,20170,Bybit
1749217253.0169525,BTC/USD,SELL,4,20164,Bybit
1749217253.0169525,BTC/USD,SELL,8,20163,Binance
1749217253.0169525,BTC/USD,SELL,3,20158,Bybit
1749217253.0169525,BTC/USD,BUY,0,20167,Bybit
1749217253.0169525,BTC/USD,BUY,7,20173,dYdX
1749217253.0169525,BTC/USD,BUY,0,20169,Binance
1749217253.0169525,BTC/USD,SELL,8,20165,Binance
1749217253.0169525,BTC/USD,BUY,1,20166,FTX
1749217253.0169525,BTC/USD,SELL,6,20160,Binance
1749217253.0169525,BTC/USD,BUY,6,20158,dYdX
1749217253.0169525,BTC/USD,SELL,9,20162,Binance
1749217253.0169525,BTC/USD,BUY,5,20155,Binance
1749217253.0169525,BTC/USD,SELL,4,20161,dYdX
1749217253.0169525,BTC/USD,SELL,7,20155,Binance
1749217253.0169525,BTC/USD,SELL,5,20156,FTX
1749217253.0169525,BTC/USD,SELL,7,20156,dYdX
1749217253.0169525,BTC/USD,SELL,0,20154,Binance
1749217253.0169525,BTC/USD,BUY,9,20162,Bybit
1749217253.0169525,BTC/USD,SELL,3,20166,Bybit
1749217253.0169525,BTC/USD,SELL,1,20165,Binance
1749217253.0169525,BTC/USD,BUY,7,20174,FTX
1749217253.0169525,BTC/USD,SELL,1,20182,FTX
1749217253.0169525,BTC/USD,BUY,3,20177,Bybit
1749217253.0169525,BTC/USD,BUY,3,20171,Binance
1749217253.0169525,BTC/USD,BUY,1,20166,Binance
1749217253.0169525,BTC/USD,BUY,8,20165,dYdX
1749217253.0169525,BTC/USD,SELL,1,20163,Bybit
1749217253.0169525,BTC/USD,SELL,4,20170,dYdX
1749217253.0169525,BTC/USD,SELL,7,20175,FTX
1749217253.0169525,BTC/USD,BUY,3,20180,Bybit
1749217253.0169525,BTC/USD,BUY,7,20181,FTX
1749217253.0169525,BTC/USD,BUY,0,20182,dYdX
1749217253.0169525,BTC/USD,BUY,0,20191,dYdX
1749217253.0169525,BTC/USD,BUY,8,20183,Bybit
1749217253.0169525,BTC/USD,SELL,7,20191,FTX
1749217253.0169525,BTC/USD,SELL,8,20191,dYdX
1749217253.0169525,BTC/USD,SELL,8,20193,Bybit
1749217253.0169525,BTC/USD,SELL,6,20200,dYdX
1749217253.0169525,BTC/USD,SELL,6,20204,Bybit
1749217253.0169525,BTC/USD,BUY,2,20213,FTX
1749217253.0169525,BTC/USD,BUY,9,20211,dYdX
1749217253.0169525,BTC/USD,SELL,2,20213,dYdX
1749217253.0169525,BTC/USD,BUY,1,20214,Binance
1749217253.0169525,BTC/USD,SELL,4,20210,FTX
1749217253.0169525,BTC/USD,SELL,8,20213,Bybit
1749217253.0169525,BTC/USD,SELL,3,20212,FTX
1749217253.0169525,BTC/USD,SELL,5,20214,Binance
1749217253.0169525,BTC/USD,BUY,3,20214,Binance
1749217253.0169525,BTC/USD,SELL,2,20224,Binance
1749217253.0169525,BTC/USD,SELL,0,20225,Bybit
1749217253.0169525,BTC/USD,SELL,5,20222,Bybit
1749217253.0169525,BTC/USD,BUY,9,20227,Bybit
1749217253.0169525,BTC/USD,SELL,9,20232,FTX
1749217253.0169525,BTC/USD,SELL,6,20225,Binance
1749217253.0169525,BTC/USD,SELL,5,20230,dYdX
1749217253.0169525,BTC/USD,BUY,3,20223,Binance
1749217253.0169525,BTC/USD,BUY,0,20213,Bybit
1749217253.0169525,BTC/USD,BUY,3,20203,FTX
1749217253.0169525,BTC/USD,SELL,5,20211,Binance
1749217253.0169525,BTC/USD,BUY,9,20218,Binance
1749217253.0169525,BTC/USD,SELL,6,20225,Bybit
1749217253.0169525,BTC/USD,SELL,4,20226,Bybit
1749217253.0169525,BTC/USD,SELL,6,20225,FTX
1749217253.0169525,BTC/USD,BUY,9,20231,Bybit
1749217253.0169525,BTC/USD,BUY,1,20233,dYdX
1749217253.0169525,BTC/USD,SELL,9,20242,Binance
1749217253.0169525,BTC/USD,BUY,0,20246,Bybit
1749217253.0169525,BTC/USD,SELL,8,20239,Bybit
1749217253.0169525,BTC/USD,BUY,2,20230,dYdX
1749217253.0169525,BTC/USD,BUY,9,20226,FTX
1749217253.0169525,BTC/USD,BUY,5,20223,Binance
1749217253.0169525,BTC/USD,SELL,1,20220,dYdX
1749217253.0169525,BTC/USD,SELL,9,20217,dYdX
1749217253.0169525,BTC/USD,BUY,9,20210,Binance
1749217253.0169525,BTC/USD,BUY,4,20218,FTX
1749217253.0169525,BTC/USD,SELL,0,20213,dYdX
1749217253.0169525,BTC/USD,SELL,8,20220,FTX
1749217253.0169525,BTC/USD,SELL,9,20211,Bybit
1749217253.0169525,BTC/USD,BUY,4,20215,Bybit
1749217253.0169525,BTC/USD,SELL,5,20209,Bybit
1749217253.0169525,BTC/USD,SELL,4,20212,FTX
1749217253.0169525,BTC/USD,BUY,1,20217,FTX
1749217253.0169525,BTC/USD,SELL,7,20215,FTX
1749217253.0169525,BTC/USD,SELL,7,20220,Binance
1749217253.0169525,BTC/USD,SELL,4,20229,dYdX
1749217253.0169525,BTC/USD,SELL,5,20236,dYdX
1749217253.0169525,BTC/USD,BUY,9,20230,Binance
1749217253.0169525,BTC/USD,SELL,6,20237,dYdX
1749217253.0169525,BTC/USD,SELL,0,20245,Binance
1749217253.0169525,BTC/USD,SELL,6,20238,FTX
1749217253.0169525,BTC/USD,SELL,1,20248,Bybit
1749217253.0169525,BTC/USD,BUY,9,20257,Bybit
1749217253.0169525,BTC/USD,SELL,5,20247,dYdX
1749217253.0169525,BTC/USD,SELL,6,20241,FTX
1749217253.0169525,BTC/USD,SELL,6,20241,dYdX
1749217253.0169525,BTC/USD,BUY,9,20241,Binance
1749217253.0169525,BTC/USD,SELL,2,20235,dYdX
1749217253.0169525,BTC/USD,BUY,4,20231,Binance
1749217253.0169525,BTC/USD,SELL,4,20239,dYdX
1749217253.0169525,BTC/USD,BUY,8,20235,Bybit
1749217253.0169525,BTC/USD,BUY,9,20230,Bybit
1749217253.0169525,BTC/USD,SELL,4,20235,dYdX
1749217253.0169525,BTC/USD,BUY,3,20245,Binance
1749217253.0169525,BTC/USD,SELL,7,20239,Bybit
1749217253.0169525,BTC/USD,SELL,1,20234,FTX
1749217253.0169525,BTC/USD,BUY,5,20243,Binance
1749217253.0169525,BTC/USD,SELL,8,20240,Bybit
1749217253.0169525,BTC/USD,SELL,7,20232,Bybit
1749217253.0169525,BTC/USD,BUY,5,20227,Bybit
1749217253.0169525,BTC/USD,SELL,0,20237,Binance
1749217253.0169525,BTC/USD,BUY,1,20232,Bybit
1749217253.0169525,BTC/USD,SELL,3,20224,FTX
1749217253.0169525,BTC/USD,BUY,3,20214,dYdX
1749217253.0169525,BTC/USD,SELL,1,20205,FTX
1749217253.0169525,BTC/USD,SELL,3,20207,Bybit
1749217253.0169525,BTC/USD,BUY,6,20207,Binance
1749217253.0169525,BTC/USD,BUY,1,20205,dYdX
1749217253.0169525,BTC/USD,BUY,4,20208,FTX
1749217253.0169525,BTC/USD,BUY,3,20212,Bybit
1749217253.0169525,BTC/USD,BUY,0,20208,Binance
1749217253.0169525,BTC/USD,SELL,5,20206,FTX
1749217253.0169525,BTC/USD,BUY,8,20199,Binance
1749217253.0169525,BTC/USD,BUY,7,20189,FTX
1749217253.0169525,BTC/USD,SELL,2,20189,dYdX
1749217253.0169525,BTC/USD,BUY,5,20199,dYdX
1749217253.0169525,BTC/USD,SELL,2,20192,FTX
1749217253.0169525,BTC/USD,SELL,5,20201,dYdX
1749217253.0169525,BTC/USD,BUY,5,20194,Bybit
1749217253.0169525,BTC/USD,SELL,7,20186,dYdX
1749217253.0169525,BTC/USD,BUY,4,20184,Binance
1749217253.0169525,BTC/USD,BUY,3,20174,Bybit
1749217253.0169525,BTC/USD,BUY,7,20169,Binance
1749217253.0169525,BTC/USD,BUY,8,20171,Binance
1749217253.0169525,BTC/USD,BUY,1,20161,Bybit
1749217253.0169525,BTC/USD,BUY,5,20159,Bybit
1749217253.0169525,BTC/USD,SELL,6,20159,dYdX
1749217253.0169525,BTC/USD,BUY,4,20162,Binance
1749217253.0169525,BTC/USD,SELL,4,20160,FTX
1749217253.0169525,BTC/USD,SELL,4,20156,dYdX
1749217253.0169525,BTC/USD,SELL,6,20154,FTX
1749217253.0169525,BTC/USD,BUY,6,20147,Bybit
1749217253.0169525,BTC/USD,SELL,5,20139,dYdX
1749217253.0169525,BTC/USD,BUY,6,20135,dYdX
1749217253.0169525,BTC/USD,SELL,5,20127,Bybit
1749217253.0169525,BTC/USD,SELL,0,20120,Binance
1749217253.0169525,BTC/USD,SELL,3,20118,Bybit
1749217253.0169525,BTC/USD,BUY,9,20112,Bybit
1749217253.0169525,BTC/USD,BUY,3,20107,Binance
1749217253.0169525,BTC/USD,SELL,5,20098,Bybit
1749217253.0169525,BTC/USD,BUY,7,20095,Binance
1749217253.0169525,BTC/USD,BUY,3,20101,FTX
1749217253.0169525,BTC/USD,BUY,6,20099,FTX
1749217253.0169525,BTC/USD,SELL,9,20109,Bybit
1749217253.0169525,BTC/USD,BUY,7,20116,Bybit
1749217253.0169525,BTC/USD,BUY,3,20118,dYdX
1749217253.0169525,BTC/USD,BUY,8,20114,Bybit
1749217253.0169525,BTC/USD,SELL,0,20105,FTX
1749217253.0169525,BTC/USD,SELL,7,20099,Bybit
1749217253.0169525,BTC/USD,SELL,1,20108,Binance
